"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20204","11","서울시","CS200016","당구장","15062042064","770032","10317497602","4744544462","2120417304","2089529740","1842357502","2114696984","2150496072","2603014616","2141529846","1514093392","327356390","1034986090","2281254536","6027762606","3876589050","11818866585","2843017490","261644008","2303878738","2393890648","3493834747","4244816631","1963677354","509599","260433","96478","91496","90299","107880","123446","142007","118426","79999","7700","37602","110021","319275","215435","677579","81029","30872","109844","93158","174047","238799","111867"
"20204","11","서울시","CS200008","한의원","209453039171","5517451","167717876745","41735162426","41355215244","35499975944","32095956956","29788839120","28977889481","38785767042","2949395384","30782280","24429678200","74014544358","66521087290","44094171895","362775148","78996483714","128614271700","276791739","16451573325","35637899336","51198155825","49985452712","54059846721","4653453","863998","1117119","921114","935343","859011","820866","773609","90389","1820","819513","1819026","1667980","1203971","5141","2445091","3057103","12900","408886","758825","1095102","1352853","1873540"
"20204","11","서울시","CS200007","치과의원","553016436381","3990766","488628837965","64387598416","110494484818","113233079030","97822136362","85041182599","82037955156","62557336727","1830261689","7422367","66762233585","189965653506","183407294875","111706778992","1167053056","275432452946","274700878355","1178785063","52127609993","83978105184","125043018201","141668723112","146137416967","3479400","511366","826474","779386","698452","601622","573466","496772","14594","151","645075","1235978","1390717","715244","3601","1967868","2013809","16773","501706","704482","946831","884288","927639"
"20204","11","서울시","CS200006","일반의원","1292205595156","33441518","1097609699485","194595895671","254167117502","231258064481","204308086209","213405058772","194471372521","187838577747","6757317924","96206867","274696668892","415615306462","404024401563","196548546839","1224464533","496070875304","791412371036","4344331966","183135115282","261624558413","295361164746","306397886548","236620189371","28807075","4634443","7254340","5828609","5364148","5536681","4823297","4430495","203948","324","7889949","9665548","11187777","4683427","14493","15244033","18160715","217129","3818722","6071344","7390217","7409119","8498216"
"20204","11","서울시","CS200005","스포츠 강습","52209154875","269285","48324453961","3884700914","12850568934","10658349113","8821066035","8665937684","7328532195","2747427079","1137273835","109504576","2889125009","8244285948","13475093434","22821255333","4669890575","18011789779","33069021977","193199349","6385997677","13972324983","20958482009","6835678659","2735129068","245760","23525","61373","54607","46691","45767","37322","15228","8297","249","10417","50155","78124","112459","17881","99495","163930","3781","38365","72503","114525","25301","8958"
"20204","11","서울시","CS200003","예술학원","79474116719","303224","65292751012","14181365707","14669480441","14582912871","13561289137","11580983673","10898084890","9593089945","4588275762","26619136","3033533391","14043175792","26885760452","28981521627","6503506321","31888173795","46604764982","624821312","6028368620","13267537893","39240469588","16680787589","2650953785","266561","36663","62641","59884","53959","47358","42719","27201","9462","57","7864","57269","123180","101947","12907","117566","183430","3339","26089","74287","151715","35870","9686"
"20204","11","서울시","CS200002","외국어학원","77500116174","244120","66861920426","10638195748","15946059102","14370612654","13146503891","12994974222","10403770557","6658762857","3979432891","154837861","10759772342","13715972716","25360449900","24167582983","3341500372","32952977046","43286538437","229508890","2109783593","13785785917","44790122339","12799833738","2524480995","199948","44172","50031","43903","37921","36519","31574","27753","16419","351","24541","42741","79134","85726","11627","100161","141734","1216","11656","32366","141275","48917","6457"
"20204","11","서울시","CS200001","일반교습학원","471141157595","1623897","381105795911","90035361684","90494478063","82083814003","74349077974","72804773861","61373652010","57280500712","32754860972","978368547","29013091349","67772906428","152075775105","189601581851","31699434315","201724271249","265932311399","926943871","4816254077","34734885317","314889486682","101045783510","11240800425","1314196","309701","316495","289414","240769","261031","206487","196209","113492","3654","137684","268138","521688","600833","91900","676192","942782","6910","25152","157143","1064255","328827","36675"
"20204","11","서울시","CS100010","커피-음료","410261723897","53882799","310708523949","99553199948","58296641724","61020875211","61505595467","66637014233","63248397314","55413861401","44139338547","4026192248","62581338534","134744788411","101492892323","86798352410","20618159971","165359015365","191373165040","6584280932","117846383606","101413382702","69638732587","44430638181","16818848218","42007470","11875329","8287457","8401974","8401874","8737249","8178916","6544877","5330452","321130","12067246","17235869","12334162","9839838","2084554","24066353","26656159","1138866","18313476","14445927","9336111","5649123","1838918"
"20204","11","서울시","CS100009","호프-간이주점","257077487291","5530829","173739584765","83337902526","29102174237","31316256843","32840000085","37279180074","43201973526","49804611903","33533290623","75880909047","2766329368","5303814990","4933971782","64943055563","103249406541","158912120367","74133100427","2960961878","84068128563","58307092945","40252101098","32729794591","14726678176","3722904","1807925","645484","658741","696089","795205","927385","1050551","757374","1376478","83241","300428","164721","1528378","2077583","3324063","1933644","84066","2142888","1242761","807213","677987","302788"
"20204","11","서울시","CS100008","분식전문점","232961727478","22557325","174178052601","58783674877","32648464387","34429642466","34652463490","37087717427","35359764831","33673310983","25110363894","5974267376","18708190187","72415845164","42181773679","75032116816","18649534256","104757180190","102965803828","4731276431","49453669223","48325994761","51801963181","36622709559","16787370862","17115693","5441632","3310660","3445569","3426945","3579689","3352830","3094556","2347076","412754","2329472","6965982","4127314","7171523","1550280","10501220","10971215","598961","5573248","5180081","5140630","3492576","1486981"
"20204","11","서울시","CS100007","치킨전문점","87138090487","3887432","62079104844","25058985643","10036317465","11183751418","11835916272","14312615311","14710504378","13895894269","11163091374","6030483044","305127997","3764754031","6283206003","43325784576","27428734836","48246016483","31470422299","1290890422","16639112026","16333960949","21327494446","17205119172","6919861770","2729041","1158391","438577","495960","516400","624549","653555","629038","529353","204137","21876","218613","337143","2002372","1103291","2169113","1551855","76300","848441","771006","941887","765229","318132"
"20204","11","서울시","CS100006","패스트푸드점","129810487714","11763758","92029447014","37781040700","16110740310","17405344444","17889852954","20347479900","20276029406","19616433637","18164607063","2572285734","7207068171","35682295276","24163665970","47994861946","12190310617","63447650112","52541201003","2699106308","34174857752","27729167688","25543659273","18529936366","7312123719","8508747","3255011","1583902","1662948","1677723","1822903","1761271","1709470","1545541","252361","1001152","3197492","2262910","3975470","1074373","6070661","5233109","342231","3760473","2759438","2242108","1569294","630190"
"20204","11","서울시","CS100005","제과점","215770842372","21751199","160667138432","55103703940","28684645319","30038558133","31728556930","37657493944","32557884106","30513760627","24589943313","249285207","33162482575","51508310728","51795531549","65078059003","13977173310","80438146101","111820720427","2037005998","37707847885","47096866272","49023878992","35727188105","20666079283","16140737","5610462","3108885","3150037","3207242","3487614","3186959","3051151","2559311","24161","3878537","4801603","4890074","6591309","1565515","8273933","12629009","297146","4795356","5202304","4920420","3592842","2094916"
"20204","11","서울시","CS100004","양식음식점","229185719954","5954933","160093369633","69092350321","24929957228","29781139265","31420858642","35802629220","38158785278","40269734344","28822615977","10951568420","1647822994","61008192885","34846404335","88536665683","32195065637","95175354094","88461628070","2498315106","60334040758","54451113207","32661342333","23342235591","10349935251","4275406","1679527","743052","816140","854717","912585","948912","943542","735985","174005","118544","2146573","1033676","2020262","461873","2557080","2829760","128931","1993125","1497737","921118","615102","230811"
"20204","11","서울시","CS100003","일식음식점","203958667998","5388441","160255552533","43703115465","27843919097","31285325123","32402656112","34698949995","34024702206","27300919587","16402195878","6039691860","422333563","58134089536","18919249684","84361273012","36082030343","91261263701","56984906297","1834226946","43347267833","40971862737","28753618701","21936573277","11402620540","4265035","1123406","797396","851244","865201","895208","855986","659986","463420","95166","32069","2322900","682518","1853429","402359","2559912","2129037","116573","1651834","1212933","825290","607813","274494"
"20204","11","서울시","CS100002","중식음식점","182652376822","6540156","134089808817","48562568005","23557161130","26328495841","27135063702","29209206258","27859881886","25872531308","22690036697","3252656105","1559300390","67276698410","24273530669","71361768148","14928423100","86470714385","53355585159","1615599261","28373145139","35284185213","33778634117","25888997547","14885725077","4895176","1644980","889095","978273","1006854","1041880","979074","858701","786279","87053","82608","2970932","1043860","2092437","263266","3515845","2263273","119611","1320916","1376583","1356294","1029813","575950"
"20204","11","서울시","CS100001","한식음식점","2348946454498","77505614","1762562265452","586384189046","321744823442","342631822561","351491160306","376085983934","370608475209","339352202353","247031986693","88071013425","48445287876","625819488574","245421082704","1001820361972","339369219947","1195490017905","679549641239","13071221925","366671551948","414134989893","416283192680","400555680074","264322242956","60037083","17468531","11776427","11936985","12065201","12417991","11840479","9872775","7595756","2194402","2616337","30379091","9888191","25731886","6695707","42453871","26822310","797025","15151681","15162053","14865880","13986716","9312826"
"20203","11","서울시","CS300043","전자상거래업","182758604470","3160198","139455313141","43303291329","26622788877","28637793769","28371266756","27614297564","28209166175","25846962423","17456328906","2901631667","15299103390","38265474621","69140088405","47867454422","9284851965","72709090321","97701721635","1135187124","27091642303","36952215437","43613187745","35321871119","26296683141","2159555","1000643","367453","420796","436042","439412","495852","566750","433893","68841","300008","691801","968954","930318","200276","1128604","1957350","54986","879809","673612","742539","473702","261310"
"20203","11","서울시","CS300036","조명용품","421798852914","4245532","379287311172","42511541742","79481036685","72275965383","74350855811","72778251139","80401202154","35340543182","7170998560","94689156","81551125313","128153688731","161465431187","50314186228","219732299","210467781285","93597933854","87306598","12768916465","34395018080","94502032084","101912888474","60394018831","3594059","651473","733436","744729","713225","691459","711210","521338","130135","2861","915072","1235857","1453679","633695","4368","2362612","976232","3538","190242","525494","779863","987579","851850"
"20203","11","서울시","CS300035","인테리어","40930675646","664444","34600764111","6329911535","7933068790","7197963750","5975715634","7231446872","6262569065","5275051774","1054859761","66680229","7433698658","12131674452","14803056046","6203279553","292286708","18337380280","14954365333","8563514","1693405576","4325901561","8950450367","9766819782","8547233758","523885","140559","97579","109610","103214","106089","107393","102077","38482","890","143633","180943","206549","128054","4374","322958","248886","993","41522","80335","123490","163906","161768"
"20203","11","서울시","CS300033","철물점","51545875128","1327542","43053757248","8492117880","8439985875","8416891087","8490589809","8797840002","8908450475","7350879149","1141238731","36215951","13450172042","14420054541","16199864857","7327927285","111640452","25133659872","15721905848","15750857","1961611910","4895625630","8691594918","13383341468","11906609357","1103487","224055","214004","226217","220539","220170","222557","176037","48018","496","358696","356191","387993","220574","3592","723121","309822","2150","98274","171666","228311","290308","242186"
"20203","11","서울시","CS300032","가전제품","311727419387","897897","198754426351","112972993036","43498797931","38880041797","38353195648","36693246881","41329144094","58186300468","54786692568","778754162","17153548192","80385454273","114938759507","95082185005","3388718248","159472938631","138701392758","204417368","18985629353","54932181828","84621861975","77059386353","62370891041","589259","308638","127039","117383","116621","110603","117613","163645","144993","2262","59370","233392","306613","283482","12778","486919","377818","1722","79256","160165","204742","216984","201869"
"20203","11","서울시","CS300031","가구","253374228741","758780","162000148058","91374080683","32440092416","27368867268","33749835748","38076673440","30364679186","50805189414","40568891269","2154988","11419450985","62928626370","107493829630","70734745877","795420891","107626109831","126556755130","64509912","13434924060","53316513425","58281833214","62652225102","46433568790","594559","164221","112812","116746","121426","118677","124898","105853","58368","17","138613","214072","256038","147388","2652","383263","314550","282","94927","155359","157867","180109","109276"
"20203","11","서울시","CS300029","애완동물","16454360887","599101","10917705096","5536655791","2114761690","2202395477","2386335080","2060829328","2153383521","3033625568","2503030223","133624135","910350397","3410688650","5178606564","6063020348","758070793","6472630853","9783782681","82239529","2695956690","2946590825","4028692607","3944960890","2557972995","423195","175906","83934","88614","87711","79677","83259","96495","79411","2515","27180","119566","176420","242124","31296","214573","381543","4682","101384","106873","126907","155827","100433"
"20203","11","서울시","CS300028","화초","44054337096","977244","34430585444","9623751652","6616728483","6844852604","7228284477","6340746876","7399973004","6378482257","3245269395","293248095","6595076381","12625606766","13795212785","9826858904","918334165","14720573010","16538915324","122421377","4272394072","6853783522","5804221253","7785861989","6420806099","730133","247111","124588","145361","148595","136408","175181","159374","87737","1143","109746","262182","293214","293707","17252","401884","472480","7019","202760","227803","151366","160589","124792"
"20203","11","서울시","CS300027","섬유제품","34031233807","391040","25100931891","8930301916","3683312919","4797831087","4792566121","6048406269","5778815495","4732700955","4197600961","0","5211962024","8200752756","12833958592","7389012308","395548127","12776204875","18849872121","146307863","2109516991","6138396399","5490490839","9094529926","8646834970","297944","93096","49854","59907","59814","68108","60261","63761","29335","0","45849","95755","143516","101162","4758","136013","237126","5235","52792","53244","52633","109480","99763"
"20203","11","서울시","CS300026","완구","28535183177","527789","16275725429","12259457748","2844768344","3065619623","3407052895","3070157735","3888126832","7395177398","4864280350","5369092","1885996169","7285229589","9095881878","9295944826","966761623","16909515905","10876123870","174652342","3567239575","9723181493","9405116065","2198288430","2717161868","299155","228634","54103","57005","60107","57522","70418","130405","98229","36","22368","115832","179488","189136","20929","318599","205770","3394","69556","210657","148534","38874","53352"
"20203","11","서울시","CS300025","자전거 및 기타운송장비","57602206593","408880","37969099937","19633106656","6696590550","6827071563","7457221675","8142519133","8845697016","11341561841","8291544815","515805","2376462067","15090573568","19175516543","20549523693","409614917","42903004351","11691264227","137866686","4507160387","12850891942","16859774569","12926353105","7312221892","266630","142250","45597","52066","52034","56153","60780","83925","58325","32","27986","106847","135764","136448","1803","295282","94804","6192","41682","79097","111340","89477","62290"
"20203","11","서울시","CS300024","운동/경기용품","216128998007","1473057","152322912559","63806085448","27519002061","29278454443","32048377484","31701662541","31775416030","35260431681","28545653767","138511810","11619633670","53231600044","81817510380","67442089727","1879652376","128360080537","67701081685","952489059","16361023875","34444218931","54062496073","52848256791","37392761831","953194","519863","166332","191495","190058","193791","211518","287744","232119","2051","95004","391475","521883","443622","19022","883053","536461","9662","161392","240903","302405","382795","322371"
"20203","11","서울시","CS300022","화장품","817041300875","25489922","651683290659","165358010216","130274751397","133588731043","132426457581","121927076344","133466274294","95215964162","70142046054","4196075606","56128783294","190627865935","231260570937","270250766684","64577238419","225657732421","551192704431","8805959570","213289888425","190789515171","165012381009","130623724083","68328645373","18801323","6688599","3455760","3795162","3847628","3672958","4029815","3760704","2927895","40489","1112074","4867302","6182121","10670040","2617896","6130207","19250646","585463","11158764","6173156","3464251","2794093","1205130"
"20203","11","서울시","CS300021","문구","275265194480","10431718","255414865020","19850329460","47419378177","56350786058","49430415962","50650535124","51563749699","14171706280","5678623180","7260775","42535068354","90525910593","101101071511","39640679962","1455203285","76084118575","54070481102","1928435320","14118736974","20741514324","33284938761","36013556380","24067439734","9004289","1427429","1745620","1869937","1813079","1798809","1776844","969017","458412","378","1291816","3059533","3356355","2593831","129805","3963541","4298328","337629","1708267","1718915","2223396","1430386","843257"
"20203","11","서울시","CS300020","서적","100632403156","2544653","80874017659","19758385497","15596824067","17617988606","16411484267","14726785822","16520934897","11207233109","8551152388","372278","8225582772","25689444658","39130298820","25864229114","1722475514","37898273760","49338216780","1848682949","10252690435","15792836183","29806389504","22299034833","7236856640","1868243","676410","375322","382199","369456","360748","380518","386303","290107","69","139291","604699","810301","905507","84786","1045358","1426930","126449","434898","417756","818980","490937","183279"
"20203","11","서울시","CS300019","의료기기","211654666276","522064","204693093790","6961572486","36913138520","45325110334","37405760832","40268735703","44780348401","6144611328","816961158","242106007","41499633172","65617612770","82464165290","21004927106","826221931","148462964615","44926423120","234893533","3242499909","18300933682","53297088184","62113791677","56200180748","462925","59139","91034","99773","87024","92647","92447","47672","11467","2241","92270","179242","185566","58373","4372","286788","220077","3260","25283","53728","98762","127525","198309"
"20203","11","서울시","CS300018","의약품","1349355943941","62983785","1208121535668","141234408273","280179524872","252374528644","222204499298","224751949301","228611033553","121200186475","20034221798","288187398","279233934713","410966826446","413713455007","234213719631","10939820746","697222089961","601723386434","2460452413","92329353534","191584791622","294141606313","323637615181","394791438717","53716629","9267156","12048930","11124804","10027490","9728348","10787057","7698350","1568806","18729","11868635","17090249","18132450","15095215","778507","29525475","33288775","364108","8956092","11516285","12925216","13636438","15416060"
"20203","11","서울시","CS300017","시계및귀금속","189499753506","613335","140605112163","48894641343","28793327405","29358405108","29077790432","27333604655","26041984563","29621254138","19273387205","0","9421153172","58974206611","78446543675","41733586573","924263475","94643110906","78937786611","775982688","25536739677","39494463861","40057239992","38313641897","29402630894","454046","159289","84629","89891","94527","90052","94947","100700","58589","0","25915","153180","232998","189565","11677","257132","328713","11364","165128","137265","102434","93810","75862"
"20203","11","서울시","CS300016","안경","93694968208","1090220","66151872189","27543096019","12975407673","13727250134","13363771541","12230580451","13854862390","17296684517","10246411502","911266","3865506608","22521862653","29903114929","35115944420","2287628332","44141920007","48680098852","826382277","17971266370","17442009018","22245052667","21855208924","12481916134","795983","294237","156113","164545","158183","149151","167991","180216","114021","26","48306","238491","319030","448880","35487","409504","676403","30823","350787","205862","206541","187754","104129"
"20203","11","서울시","CS300015","가방","25849220064","532172","17713842847","8135377217","3041207508","3149344566","3218845712","4674069173","3630375888","4550449897","3584927320","132823158","772446755","5550287232","9445002256","9115852740","832807923","9520843120","15032027383","310371428","6302755526","5132401211","4705473031","4584945548","3516923754","351216","180956","63788","70424","70406","71097","75501","98423","82533","124","12605","119361","174755","202760","22567","181402","341920","9318","156318","119833","87218","81770","68866"
"20203","11","서울시","CS300014","신발","130693690196","1579875","86690886990","44002803206","15623449564","19523610241","16339952118","16892612380","18311262687","24416841351","19585961855","43075036","7955600367","33045784984","40344496028","45421776389","3882957392","63049284870","61398095425","1451540475","33939777255","28525995328","19866637772","21804205795","18859223685","1063250","516625","186822","208359","219537","215845","232687","294357","222268","1041","89855","356010","510103","566333","56533","714797","823948","21540","421488","315882","220245","293867","265727"
"20203","11","서울시","CS300011","일반의류","1508813177157","27114115","941396648536","567416528621","159907063053","178552267732","210475834747","184949095384","207512387620","310059791153","257356737468","4128569847","34506086851","326175087761","536178879628","556328247000","51496306070","557099726670","921053227468","10931184513","266352486291","344995261914","337913491111","313088431631","204871718254","17207250","9906865","2926639","3276907","3822667","3402526","3778511","5282298","4624567","188205","689233","6074706","9001547","10083155","1077269","9613476","17400226","333284","5862726","5887487","6199279","5453781","3277115"
"20203","11","서울시","CS300010","반찬가게","634239814974","19754576","541480078340","92759736634","102538019949","119636893916","107127445931","100930931850","111246786694","71974150279","20785586355","70257923350","154032571241","170719602008","144552221350","77556974102","17120522923","270669944466","256526824443","424332197","30570286451","98986695202","123483696116","136631712052","137083653196","16508034","3246542","3163085","3402763","3494462","3181288","3266436","2201636","1044906","1132668","3851023","6006043","4308459","3897203","559180","9615846","8559471","56778","2596693","4168136","4120286","3916370","3316685"
"20203","11","서울시","CS300009","청과상","629656376279","18506706","477106347646","152550028633","77911020656","111520582545","103566095048","85995506716","98113142681","95550910530","56999118103","12310949031","141079539936","170529496424","177010114444","118716804679","10009471765","260228916939","309081455581","156375725","13069280378","71656139405","94055246304","142597384922","247775945823","13318945","5187761","2290580","2847811","2828281","2580685","2771588","3065395","2122366","68242","2641920","4922105","5771221","4720522","382696","7686829","10313845","14223","666107","1935225","3193261","4643209","7548661"
"20203","11","서울시","CS300008","수산물판매","870472088821","15180484","491639575405","378832513416","76648056768","94508332639","123706634604","79507194957","117269356437","231468930425","147363582991","20880606434","140536777494","188331938329","230980841672","262179164183","27562760709","464011340996","322783940453","503176490","67980583020","156981019666","164485748725","182885815243","213958938324","8748077","6432407","1418268","1680781","2106728","1478453","2063847","3806452","2625955","238621","2049535","3406013","4388982","4696323","401010","7767717","6746408","13432","1234601","2539462","2843213","3506710","4376700"
"20203","11","서울시","CS300007","육류판매","787190892232","16443477","596705737884","190485154348","108638975038","127253931123","127550534600","103807596698","129454700425","124751532107","65733622241","12164503065","144052227483","199582871601","230637965601","187219143994","13534180488","337716681205","395325721448","360772252","24938921470","89727622904","143091135917","219201286809","255722300424","11738830","4704647","2152791","2399855","2523464","2140345","2522375","2895313","1809334","111323","2032772","3629637","4641496","5720269","307980","7005116","9107801","21244","912480","2232662","3321212","4635322","4989972"
"20203","11","서울시","CS300006","미곡판매","97427163613","1958633","83623637283","13803526330","15704576256","19121469498","18166290687","14653702260","15977598582","11508783239","2294743091","4112991147","27591277335","26430759817","25623251964","12573865332","1095018018","38887002270","49761841376","12960041","2231239084","7874787263","12149936434","25814235808","40565685023","1597268","361365","327442","330571","326766","293077","319412","266446","94919","80763","463238","499939","544997","331358","38338","861153","957105","1215","53132","148221","244786","523508","847387"
"20203","11","서울시","CS300004","핸드폰","73888354701","1564868","56954449131","16933905570","10151205115","14562733482","11796244059","10138019138","10306247337","11919113962","5014791608","183169789","4221705695","17791626517","25506386821","25651509528","533956351","36334010784","26860506105","331357047","9833364651","11475215337","17384484957","14369737862","9800357032","1210480","354388","251680","230343","250570","225418","252469","227063","127325","1390","103936","397326","471410","564718","26088","819221","700314","38826","333416","274559","342184","321242","209305"
"20203","11","서울시","CS300003","컴퓨터및주변장치판매","1195781159173","17966541","1046293859298","149487299875","213026887043","223603051167","183941859208","214139218632","211582843248","97545588892","51941710983","2066163048","167864959482","346771244834","468597563336","204184541728","6296686745","472709157251","218254711844","4878554963","88414913027","123702194344","241395259012","151141775288","81431172466","14545060","3421481","2882113","2915376","3017286","2805422","2924863","1859484","1561997","471588","2928205","4304872","4656991","4039967","1564918","7123325","9700226","1827479","7474774","2295593","2560801","2062167","602723"
"20203","11","서울시","CS300002","편의점","1150538081311","189633995","849863990242","300674091069","160384668565","167207791841","176393028382","165746525771","180131975683","160125445794","140548645275","139428571282","189116441117","154000519531","152347624444","293552911516","222092013421","747507610078","379619030067","16074041738","313985351365","315806732499","246511086076","163443979703","71305448755","142492190","47141805","26869164","28392571","29586369","28074248","29569838","24985240","22156565","19843074","36527039","28479552","26507271","45913024","32364035","121408518","66412887","4529040","61194558","51069034","36233688","24510215","10284861"
"20203","11","서울시","CS300001","슈퍼마켓","976962026876","71921177","711959295187","265002731689","140241026194","143936105129","149740806769","132616997803","145424359292","149199214699","115803516990","14774752183","98356832066","177370423261","224381508915","352274711750","109803798701","450126798139","481498107427","3528672371","90760089885","157944036355","233765787941","244606884204","201019872686","52697972","19223205","10261529","10613510","11046513","10078231","10698189","10489237","8733968","1197074","6979228","11925958","14530545","27086349","10202023","36955862","34012333","720196","10942972","13949956","16371192","16289306","12694575"
"20203","11","서울시","CS200037","노래방","44676010777","1104559","29102370027","15573640750","3932096570","5682399271","6318337903","6120034036","7049502247","9175812234","6397828516","23817302308","1372626417","211487356","617670195","4185498330","14471426171","35140160421","6936333752","482679351","6600013642","7996176495","11343352038","11215997308","4438290447","708721","395838","123869","134593","140394","137026","172839","219665","176173","358876","15182","26871","73394","243125","387111","740520","348194","92026","501284","194695","128521","124416","47782"
"20203","11","서울시","CS200036","고시원","2285935714","50700","1638693071","647242643","247871896","207546447","408658967","427620971","346994790","343526133","303716510","646749362","145955856","335985410","238340182","510233368","408671536","1890007541","375797257","57777617","564840343","368837355","452388626","361420257","460540601","32179","18521","5953","5817","6412","7410","6587","9172","9349","16494","4261","4547","5463","8726","11209","40789","9455","1892","12433","10969","9664","6826","8458"
"20203","11","서울시","CS200034","여관","44647632217","1114891","27366185574","17281446643","5034184040","5189335645","5957802984","5095527272","6089335633","9224681782","8056764861","12864614930","2754151801","2999579579","5344549779","10955873467","9728862661","31273158036","10287442573","756647159","15212482744","10109026792","7528013512","5400032169","2554398222","691478","423413","127329","130866","148853","135651","148779","220513","202900","252197","61849","111316","167601","299379","222549","801448","277889","22910","458909","251670","161039","125566","59270"
"20203","11","서울시","CS200033","부동산중개업","7097686245","362243","5718429661","1379256584","1051696441","1437993598","1046365977","1249232859","933140786","1147760257","231496327","187713302","1609698421","1374077275","1891175764","1679844556","355176927","4196341195","2070052447","0","612328669","1746927724","1070505896","1893488803","943142549","288386","73857","53896","57729","59875","55418","61468","46161","27696","7962","52687","96462","105156","79250","20726","195844","112949","0","45020","95186","80484","53219","34887"
"20203","11","서울시","CS200032","가전제품수리","18139096545","216921","16401621886","1737474659","3700594207","3423325693","2839658176","3106547674","3331496136","1587295044","150179615","9597579","3199831443","5273966670","6398503385","2992258310","264939158","8356656816","6403635032","24651709","882490594","2738067863","4001865152","3739380180","3373836358","195775","21146","41654","38844","38319","37495","39463","19341","1805","87","38893","67716","77076","32311","838","108840","86126","414","12586","34378","47455","49389","50733"
"20203","11","서울시","CS200031","세탁소","21929774723","1406375","18010185246","3919589477","3967432350","3707803194","4016412198","3204234966","3114302538","3520151756","399437721","257765250","3074882981","4959707416","5971206253","7143882510","522330313","9211652099","9996868332","46672091","2807382338","5306399768","5240953702","3957628410","1849963557","1125349","281026","245290","227826","257214","191105","203914","249436","31590","11934","189573","305357","370571","486216","42724","707649","644375","6270","241034","349353","351487","282216","121680"
"20203","11","서울시","CS200030","피부관리실","40545788265","231105","32174787703","8371000562","5431293288","5994198543","6581135263","6610490231","7557670378","6423520768","1947479794","435617667","1349621340","8472792181","12158694288","15224065310","2904997479","9174037963","30411348215","144361088","9081250972","12074948474","8169236603","6953389399","3162922856","179412","51693","30481","34029","36420","37406","41076","37769","13924","3536","8071","50193","69171","87545","12589","59760","167684","1491","73235","69286","38785","30009","14657"
"20203","11","서울시","CS200029","네일숍","13904512857","190910","10379540161","3524972696","1688677890","2042165482","2111700243","2106604149","2430392397","2488524357","1036448339","85826048","168464489","2834009456","4260410575","5719631109","836171180","2084406561","11651554983","69697548","3110763320","4291867104","2936436209","2164087875","1163004846","141816","49094","25311","27195","28216","28686","32408","33041","16053","553","4716","42727","56950","78237","7727","41542","147698","2008","54372","57780","37676","25284","12115"
"20203","11","서울시","CS200028","미용실","216046234908","5175031","138007992508","78038242400","22924149038","24779003391","28975161500","27607953680","33721724899","49123943611","28914298789","301616397","4764906770","49229210909","71823088547","83615458618","6311953667","86625055878","127048625861","1732464899","44062321390","53516506236","49863821649","41142690767","23356206746","3415159","1759872","623628","614508","703549","676245","797229","1050696","709176","4565","193940","1275608","1625228","1987633","88057","2943956","2212608","72871","1079317","1170734","1212022","1052926","568731"
"20203","11","서울시","CS200026","자동차미용","10303290074","153110","8219397973","2083892101","1593703302","1679500148","1787516733","1608193065","1550484725","1372899099","710993002","50967299","1634045795","2528967252","3376464736","2469406354","243438638","5566507904","2219106663","2332962","549552235","1996174591","2058243437","1850231250","1328713268","114374","38736","23374","23737","21067","22010","24186","21811","16925","385","28068","42457","51854","27289","3057","86908","33794","100","9891","32987","33894","27217","16596"
"20203","11","서울시","CS200025","자동차수리","233896813725","1425278","195081673993","38815139732","37435130726","40678778196","38351294745","37878596287","40737874039","36806174331","2008965401","71167037","33720235158","62158385310","81355338051","55596871094","994817075","150054273065","52250649368","42441458","9853097540","39846031943","52323489088","56106636618","44123627735","1182125","243153","241437","246447","224863","224888","244490","224530","18623","582","264768","409213","484618","263010","3087","943650","320887","1119","78577","258058","319972","328693","277938"
"20203","11","서울시","CS200024","스포츠클럽","76727564543","268659","69034673600","7692890943","16135443367","15276454887","13461285747","12006204081","12155285518","5689898693","2002992250","432129590","6498956824","10627971145","16986815932","30265218312","11916472740","36107875907","38282001693","331631694","23680761874","18139082844","12897986639","13572874747","5767591360","230924","37735","55467","50154","45428","40414","39461","23378","14357","3384","25691","40493","56205","104862","38024","147963","116388","2858","101602","62931","37994","41151","17825"
